,YEAR,CONF,TEAM NO,TEAM,SEED,ROUND,KADJ O,KADJ D,KADJ EM,BADJ O,BADJ D,BADJ EM,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%
625,2013,ACC,386,Duke,2,8,119.646,92.9223,26.724,118.0,91.3,26.7,54.4,45.7,37.7,31.4,15.6,20.9,29.4,67.1,32.9,70.6
626,2013,SEC,385,Florida,3,8,118.162,86.1792,31.9831,117.6,85.6,32.0,55.8,42.7,29.1,30.2,17.7,22.4,34.0,71.4,28.6,66.0
627,2013,ASun,384,Florida Gulf Coast,15,16,103.304,99.9512,3.35293,101.9,97.4,4.5,51.4,47.1,34.5,32.9,20.9,22.4,33.2,67.3,32.7,66.8
628,2013,BE,383,Georgetown,2,64,107.747,85.5846,22.1624,106.8,84.6,22.2,51.4,42.8,37.0,33.6,20.1,22.6,30.6,68.7,31.3,69.4
629,2013,WCC,382,Gonzaga,1,32,120.831,91.8845,28.9467,119.4,90.3,29.1,55.5,44.2,41.0,29.5,17.1,20.9,37.4,69.8,30.2,62.6
630,2013,Ivy,381,Harvard,14,32,108.139,101.233,6.90592,106.0,100.1,5.9,55.0,49.0,50.4,30.7,21.1,21.1,26.1,68.5,31.5,73.9
631,2013,B10,380,Illinois,7,32,110.496,95.3564,15.1395,110.1,94.0,16.1,47.9,49.0,31.2,36.6,17.6,21.9,33.4,66.8,33.2,66.6
632,2013,B10,379,Indiana,1,16,122.482,92.5582,29.9242,122.5,89.9,32.6,55.2,44.0,46.0,27.7,19.1,21.2,39.7,68.5,31.5,60.3
633,2013,MAAC,378,Iona,15,64,114.644,106.791,7.85234,113.8,105.0,8.8,52.5,51.5,32.7,32.1,16.9,19.5,32.8,66.6,33.4,67.2
634,2013,B12,377,Iowa St.,10,32,116.863,100.569,16.2941,115.5,98.5,17.0,53.6,47.8,33.1,32.4,18.6,18.5,34.6,71.1,28.9,65.4
635,2013,CAA,376,James Madison,16,64,99.5556,101.23,-1.67462,98.1,99.8,-1.7,47.4,48.7,38.3,39.8,17.2,21.3,29.2,69.5,30.5,70.8
636,2013,B12,375,Kansas,1,16,113.253,87.8314,25.4211,112.3,86.0,26.3,53.4,41.5,39.7,33.1,19.9,18.7,34.3,71.2,28.8,65.7
637,2013,B12,374,Kansas St.,4,64,113.291,95.0325,18.2582,112.1,93.7,18.4,49.2,47.4,31.8,36.9,18.2,22.4,38.5,66.0,34.0,61.5
638,2013,A10,373,La Salle,13,16,110.546,97.2446,13.3018,109.8,95.5,14.3,51.5,49.2,31.5,28.6,17.3,22.0,29.6,67.1,32.9,70.4
639,2013,BSth,372,Liberty,16,68,100.529,110.044,-9.51521,98.3,108.3,-10.0,48.4,47.5,38.5,38.5,19.9,15.2,29.3,67.1,32.9,70.7
640,2013,NEC,371,LIU Brooklyn,16,68,111.069,112.442,-1.37364,108.5,111.6,-3.1,54.9,52.5,46.3,31.9,20.3,18.4,35.0,66.7,33.3,65.0
641,2013,BE,370,Louisville,1,1,114.313,83.1717,31.1411,112.6,83.5,29.1,49.5,44.0,38.8,33.7,18.7,27.6,38.4,66.3,33.7,61.6
642,2013,BE,369,Marquette,3,8,113.994,95.3386,18.6549,113.3,94.1,19.2,50.7,46.2,41.4,31.5,21.0,19.9,37.8,66.8,33.2,62.2
643,2013,CUSA,368,Memphis,6,32,108.62,91.9204,16.6993,107.3,90.8,16.5,53.2,45.6,37.9,35.0,20.8,22.0,36.2,69.4,30.6,63.8
644,2013,ACC,367,Miami FL,2,16,113.044,90.7587,22.2852,110.9,90.0,20.9,52.3,45.6,35.2,28.8,16.9,18.4,30.8,72.1,27.9,69.2
645,2013,B10,366,Michigan,4,2,120.868,95.8775,24.9907,120.4,95.0,25.4,54.4,47.9,28.7,22.9,14.3,18.9,32.5,70.4,29.6,67.5
646,2013,B10,365,Michigan St.,3,16,112.662,89.423,23.2393,110.4,89.1,21.3,50.7,45.0,36.7,32.6,20.5,19.7,35.5,71.7,28.3,64.5
647,2013,SB,364,Middle Tennessee,11,68,107.517,91.9796,15.5372,105.2,90.4,14.8,51.3,44.1,42.2,42.5,20.8,23.9,37.0,71.0,29.0,63.0
648,2013,B10,363,Minnesota,11,32,113.792,94.6477,19.1442,112.7,92.0,20.7,49.1,45.4,41.9,35.3,21.7,20.1,44.1,67.1,32.9,55.9
649,2013,SEC,362,Mississippi,12,32,112.338,95.8159,16.5223,109.7,95.9,13.8,49.3,46.6,39.3,31.3,15.8,21.7,33.8,68.1,31.9,66.2
650,2013,SEC,361,Missouri,9,64,115.006,95.7839,19.2225,112.9,95.2,17.7,51.3,45.9,35.1,28.8,19.3,17.5,39.5,71.7,28.3,60.5
651,2013,BSky,360,Montana,13,64,105.569,102.857,2.71159,103.2,101.9,1.3,54.0,48.3,41.3,35.1,18.9,18.5,25.1,69.4,30.6,74.9
652,2013,MWC,359,New Mexico,3,64,110.537,89.8302,20.7068,106.4,90.6,15.8,48.7,45.5,45.8,25.2,17.6,19.5,28.9,72.2,27.8,71.1
653,2013,WAC,358,New Mexico St.,13,64,105.566,96.7219,8.84441,103.3,95.4,7.9,50.0,45.3,47.9,30.8,21.8,18.7,36.4,70.2,29.8,63.6
654,2013,ACC,357,North Carolina,8,32,112.478,95.3146,17.1634,110.7,93.5,17.2,49.5,48.0,28.0,26.7,17.1,21.2,35.1,69.1,30.9,64.9
655,2013,MEAC,356,North Carolina A&T,16,64,92.5828,97.9108,-5.32804,91.0,96.0,-5.0,45.2,44.5,43.2,41.3,22.5,23.6,30.2,66.6,33.4,69.8
656,2013,ACC,355,North Carolina St.,8,64,116.772,99.3673,17.4046,115.6,98.1,17.5,54.1,46.6,41.2,28.1,17.9,16.9,34.9,67.0,33.0,65.1
657,2013,Slnd,354,Northwestern St.,14,64,106.886,103.699,3.18756,105.0,102.0,3.0,49.3,47.6,40.8,40.6,19.0,22.0,35.3,63.0,37.0,64.7
658,2013,BE,353,Notre Dame,7,64,115.515,98.0769,17.4382,114.5,96.3,18.2,52.3,46.5,32.2,24.7,17.4,16.2,34.1,70.2,29.8,65.9
659,2013,B10,352,Ohio St.,2,8,114.487,89.3191,25.1682,113.4,89.3,24.1,50.8,45.2,34.2,28.4,16.6,20.7,32.2,72.4,27.6,67.8
660,2013,B12,351,Oklahoma,10,64,111.409,97.0916,14.3172,109.5,95.1,14.4,47.9,47.4,36.1,31.5,17.6,19.7,33.6,68.6,31.4,66.4
661,2013,B12,350,Oklahoma St.,5,64,109.664,90.2456,19.4182,107.9,88.4,19.5,48.9,44.5,40.8,35.1,18.1,21.5,31.8,69.3,30.7,68.2
662,2013,P12,349,Oregon,12,16,105.529,90.6673,14.8613,103.8,89.2,14.6,49.1,46.3,39.0,32.7,21.3,22.3,36.1,72.2,27.8,63.9
663,2013,BW,348,Pacific,15,64,106.871,101.331,5.53976,105.7,101.0,4.7,50.8,49.7,38.2,39.2,17.7,20.1,29.4,69.4,30.6,70.6
664,2013,BE,347,Pittsburgh,8,64,116.301,91.1994,25.1014,114.1,91.3,22.8,52.2,44.7,37.5,34.9,17.9,22.2,40.8,70.2,29.8,59.2
665,2013,A10,346,Saint Louis,4,32,108.951,88.6822,20.269,107.9,88.6,19.3,50.7,45.6,44.7,35.6,17.6,23.4,28.1,71.7,28.3,71.9
666,2013,WCC,345,Saint Mary's,11,64,116.686,97.7603,18.9259,115.0,96.6,18.4,54.3,47.2,36.9,37.6,18.4,17.8,37.2,75.0,25.0,62.8
667,2013,MWC,344,San Diego St.,7,32,107.707,89.1276,18.5799,105.5,88.7,16.8,48.5,44.1,36.0,29.7,17.9,18.3,31.5,72.0,28.0,68.5
668,2013,Sum,343,South Dakota St.,13,64,112.586,105.42,7.16609,110.0,104.2,5.8,53.5,50.9,33.5,24.7,16.3,17.1,29.0,74.0,26.0,71.0
669,2013,SWAC,342,Southern,16,64,99.0012,99.294,-0.29274,96.1,97.5,-1.4,49.1,41.6,40.3,35.2,16.8,20.3,26.7,68.9,31.1,73.3
670,2013,BE,341,Syracuse,4,4,114.546,91.9806,22.5652,113.4,89.9,23.5,49.2,43.6,35.3,35.5,19.1,23.4,39.8,65.6,34.4,60.2
671,2013,A10,340,Temple,9,32,111.464,99.5026,11.9609,110.0,97.5,12.5,49.2,48.7,35.5,33.9,16.2,20.2,31.2,68.1,31.9,68.8
672,2013,P12,339,UCLA,6,64,111.467,96.3046,15.1624,110.9,95.0,15.9,49.5,47.1,32.9,24.4,15.7,20.0,30.2,66.0,34.0,69.8
673,2013,MWC,338,UNLV,5,64,106.858,89.633,17.2254,105.6,89.0,16.6,49.3,44.0,36.5,29.7,20.3,18.6,33.5,72.8,27.2,66.5
674,2013,Horz,337,Valparaiso,14,64,111.066,99.147,11.9193,107.8,97.7,10.1,56.1,46.0,42.3,37.4,22.0,19.2,31.6,72.7,27.3,68.4
675,2013,A10,336,VCU,5,32,113.747,94.4178,19.3295,113.4,92.0,21.4,51.3,50.0,30.6,41.0,17.1,28.6,37.0,65.3,34.7,63.0
676,2013,BE,335,Villanova,9,64,106.057,92.4411,13.6158,105.0,91.2,13.8,47.3,46.9,51.3,40.5,22.9,21.9,32.8,70.3,29.7,67.2
677,2013,SB,334,Western Kentucky,16,64,101.798,102.763,-0.9659,99.5,100.6,-1.1,49.1,47.9,37.9,37.0,22.4,20.7,34.8,68.9,31.1,65.2
678,2013,MVC,333,Wichita St.,9,4,109.966,92.5764,17.3895,107.8,91.6,16.2,50.2,46.0,35.8,37.4,19.8,20.4,38.0,74.7,25.3,62.0
679,2013,B10,332,Wisconsin,5,64,108.829,85.8206,23.008,108.4,85.7,22.7,49.2,43.0,29.9,25.6,15.6,18.0,32.6,73.3,26.7,67.4
680,2012,SEC,331,Alabama,9,64,106.031,89.3714,16.6596,105.0,88.1,16.9,49.0,43.4,36.5,38.6,20.4,21.4,33.9,68.1,31.9,66.1
681,2012,B12,330,Baylor,3,8,115.656,94.2364,21.4193,114.4,93.6,20.8,52.6,47.2,36.5,31.7,20.6,21.3,37.6,67.1,32.9,62.4
682,2012,ASun,329,Belmont,14,64,117.088,99.4192,17.6692,115.2,98.6,16.6,55.7,47.8,39.2,35.8,17.6,20.7,34.6,68.1,31.9,65.4
683,2012,WCC,328,BYU,14,64,106.894,93.9601,12.9336,105.4,92.5,12.9,52.3,47.5,36.7,35.0,17.8,21.5,30.4,73.4,26.6,69.6
684,2012,P12,327,California,12,68,111.11,94.5611,16.549,109.8,92.0,17.8,52.1,46.1,34.5,27.0,18.4,19.5,32.1,72.7,27.3,67.9
685,2012,BE,326,Cincinnati,6,16,109.258,94.1152,15.1423,108.7,92.2,16.5,48.0,46.1,29.4,25.6,16.4,21.7,36.1,65.3,34.7,63.9
686,2012,P12,325,Colorado,11,32,104.614,96.2689,8.34556,104.2,94.2,10.0,49.3,47.0,43.0,32.5,19.2,18.7,29.3,71.5,28.5,70.7
687,2012,MWC,324,Colorado St.,11,64,113.273,103.767,9.50647,111.8,102.8,9.0,53.5,50.5,43.0,39.2,19.1,18.5,28.4,70.5,29.5,71.6
688,2012,BE,323,Connecticut,9,64,111.126,96.1075,15.0185,110.3,94.3,16.0,50.2,44.4,34.4,24.9,19.3,16.9,36.8,65.4,34.6,63.2
689,2012,MVC,322,Creighton,8,32,119.641,102.559,17.0818,118.4,101.8,16.6,58.3,49.3,39.2,29.4,18.1,15.3,31.6,73.9,26.1,68.4
690,2012,SC,321,Davidson,13,64,111.768,101.075,10.6934,110.9,99.0,11.9,51.3,47.4,36.7,40.8,17.2,17.6,35.1,73.3,26.7,64.9
691,2012,Horz,320,Detroit,15,64,108.41,102.907,5.50243,106.4,102.6,3.8,48.5,50.9,44.0,38.7,19.1,22.4,35.3,67.0,33.0,64.7
692,2012,ACC,319,Duke,2,64,117.909,97.043,20.8659,117.1,95.3,21.8,53.0,47.1,45.3,31.9,17.7,18.8,34.7,67.8,32.2,65.3
693,2012,SEC,318,Florida,7,8,120.271,99.98,20.2909,120.5,98.1,22.4,54.7,49.0,33.0,30.7,16.6,19.7,33.8,69.0,31.0,66.2
694,2012,ACC,317,Florida St.,3,32,107.767,89.7815,17.9858,106.5,88.1,18.4,51.4,43.7,35.2,34.3,23.7,22.2,35.7,67.0,33.0,64.3
695,2012,BE,316,Georgetown,3,32,109.993,89.6577,20.3352,110.3,89.5,20.8,51.0,42.9,39.4,36.1,19.6,20.1,35.9,69.7,30.3,64.1
696,2012,WCC,315,Gonzaga,7,32,111.604,94.5893,17.0149,110.6,94.3,16.3,53.4,46.6,47.0,26.5,19.9,19.6,34.8,72.2,27.8,65.2
697,2012,Ivy,314,Harvard,12,64,108.398,93.6424,14.756,106.9,92.6,14.3,52.5,44.9,42.7,29.1,20.5,19.8,30.9,73.3,26.7,69.1
698,2012,B10,313,Indiana,4,16,119.547,97.0081,22.5388,119.1,96.5,22.6,54.7,47.7,46.6,34.2,19.1,20.3,35.5,68.8,31.2,64.5
699,2012,MAAC,312,Iona,14,68,115.979,103.63,12.3492,113.6,102.1,11.5,56.7,51.1,31.0,28.7,17.2,22.2,32.6,67.5,32.5,67.4
700,2012,B12,311,Iowa St.,8,32,112.844,96.3879,16.4561,111.2,95.3,15.9,52.9,48.3,38.7,25.7,18.5,17.6,32.2,73.7,26.3,67.8
701,2012,B12,310,Kansas,2,2,116.066,89.1479,26.918,114.7,88.1,26.6,54.0,43.9,41.1,34.3,19.6,20.7,34.9,71.4,28.6,65.1
702,2012,B12,309,Kansas St.,8,32,109.953,91.6575,18.2953,107.9,91.5,16.4,49.3,45.8,42.9,41.6,21.3,23.8,40.8,66.3,33.7,59.2
703,2012,SEC,308,Kentucky,1,1,120.566,88.8382,31.7277,119.7,88.5,31.2,53.4,41.6,40.0,25.6,17.2,18.1,38.4,69.0,31.0,61.6
704,2012,Slnd,307,Lamar,16,68,107.54,100.064,7.476,104.2,99.9,4.3,46.5,46.7,41.2,33.8,17.6,20.4,37.3,69.5,30.5,62.7
705,2012,Pat,306,Lehigh,15,32,108.606,99.6982,8.90823,106.7,98.8,7.9,50.9,47.1,37.4,33.3,16.8,21.4,31.4,70.8,29.2,68.6
706,2012,NEC,305,LIU Brooklyn,16,64,108.1,107.557,0.542871,107.0,105.8,1.2,53.3,49.1,49.8,22.3,21.5,18.4,34.8,66.0,34.0,65.2
707,2012,BW,304,Long Beach St.,12,64,111.581,95.9447,15.6363,108.2,95.7,12.5,52.6,47.4,43.4,27.3,19.0,21.7,34.2,68.4,31.6,65.8
708,2012,BE,303,Louisville,4,4,105.207,86.3916,18.8157,103.7,85.9,17.8,47.6,42.9,37.0,34.8,21.4,23.2,36.2,65.7,34.3,63.8
709,2012,MAAC,302,Loyola MD,15,64,103.745,100.068,3.6774,102.3,99.0,3.3,47.4,47.7,43.0,39.8,20.7,21.8,39.0,67.0,33.0,61.0
710,2012,BE,301,Marquette,3,16,112.422,93.0852,19.3365,110.9,91.9,19.0,50.8,45.8,41.5,31.1,18.8,23.6,34.4,63.8,36.2,65.6
711,2012,CUSA,300,Memphis,8,64,114.7,92.1444,22.5554,112.6,92.1,20.5,54.4,43.3,41.6,38.3,18.7,20.5,31.4,67.1,32.9,68.6
712,2012,B10,299,Michigan,4,64,113.975,95.8679,18.1066,113.4,95.0,18.4,53.6,48.8,28.9,30.0,17.6,20.1,28.1,69.1,30.9,71.9
713,2012,B10,298,Michigan St.,1,16,115.088,86.2697,28.8179,112.7,86.7,26.0,52.7,43.0,39.0,34.2,19.8,19.7,37.2,72.5,27.5,62.8
714,2012,SWAC,297,Mississippi Valley St.,16,68,98.6794,105.054,-6.3745,95.7,105.0,-9.3,46.5,50.2,34.9,41.8,20.6,23.1,33.6,68.6,31.4,66.4
715,2012,B12,296,Missouri,2,64,124.486,97.8055,26.6802,124.0,96.6,27.4,57.8,49.7,37.7,27.2,15.4,21.6,30.6,68.1,31.9,69.4
716,2012,BSky,295,Montana,13,64,103.543,95.6693,7.87347,100.8,94.6,6.2,52.9,44.9,39.8,39.0,18.6,22.2,27.8,68.6,31.4,72.2
717,2012,OVC,294,Murray St.,6,32,110.21,95.1414,15.069,108.1,94.8,13.3,54.7,46.1,46.4,35.1,20.9,24.0,34.7,65.2,34.8,65.3
718,2012,MWC,293,New Mexico,5,32,110.405,90.4523,19.9522,109.1,89.9,19.2,52.9,44.1,39.3,32.0,20.0,21.4,34.0,72.7,27.3,66.0
719,2012,WAC,292,New Mexico St.,13,64,109.141,97.4887,11.6518,106.1,97.4,8.7,50.7,47.8,52.8,33.2,20.7,20.4,40.7,70.3,29.7,59.3
720,2012,MEAC,291,Norfolk St.,15,32,99.5279,101.974,-2.44646,97.8,99.9,-2.1,49.7,45.4,43.7,37.2,21.4,19.7,33.6,67.0,33.0,66.4
721,2012,ACC,290,North Carolina,1,8,117.11,90.8369,26.2727,115.8,89.6,26.2,50.0,45.1,38.1,22.0,16.2,18.5,40.5,72.3,27.7,59.5
722,2012,ACC,289,North Carolina St.,11,16,111.847,98.7065,13.1406,111.4,96.9,14.5,50.9,47.4,36.0,32.4,18.8,18.4,35.8,69.2,30.8,64.2
723,2012,BE,288,Notre Dame,7,64,110.251,96.0393,14.2112,108.0,96.3,11.7,49.2,45.5,37.9,24.7,16.0,17.3,30.7,67.9,32.1,69.3
724,2012,MAC,287,Ohio,13,16,105.736,94.9527,10.7829,104.2,93.4,10.8,49.0,47.2,36.6,43.5,19.6,26.5,35.1,66.4,33.6,64.9
725,2012,B10,286,Ohio St.,2,4,117.705,87.8032,29.9016,115.5,85.5,30.0,52.5,46.3,37.0,28.6,17.4,22.5,35.7,75.1,24.9,64.3
726,2012,B10,285,Purdue,10,32,116.142,100.148,15.9933,115.0,98.0,17.0,51.2,50.5,34.1,34.2,13.4,19.8,32.0,69.2,30.8,68.0
727,2012,A10,284,Saint Louis,9,32,111.629,91.0501,20.5785,111.0,89.6,21.4,52.1,44.9,35.1,37.4,17.8,23.4,31.9,70.6,29.4,68.1
728,2012,WCC,283,Saint Mary's,7,64,114.424,98.8981,15.5262,112.0,97.7,14.3,53.6,48.4,39.6,29.0,18.1,18.5,36.0,73.7,26.3,64.0
729,2012,MWC,282,San Diego St.,6,64,107.254,94.7608,12.4935,104.9,94.2,10.7,50.3,46.6,36.2,28.5,18.9,18.7,31.3,72.8,27.2,68.7
730,2012,Sum,281,South Dakota St.,14,64,113.756,102.043,11.7129,111.7,100.7,11.0,53.8,49.9,39.9,29.5,15.6,19.2,30.5,71.8,28.2,69.5
731,2012,BE,280,South Florida,12,32,102.792,91.3144,11.4773,101.4,90.9,10.5,48.2,44.3,34.2,31.8,22.8,18.7,34.2,69.0,31.0,65.8
732,2012,CUSA,279,Southern Miss,9,64,111.225,99.9599,11.2651,110.2,98.7,11.5,46.3,50.4,40.2,39.6,16.4,21.3,36.6,71.5,28.5,63.4
733,2012,A10,278,St. Bonaventure,14,64,110.138,98.5497,11.5887,108.8,96.1,12.7,51.0,46.9,42.8,37.6,21.5,19.0,36.3,70.4,29.6,63.7
734,2012,BE,277,Syracuse,1,8,116.026,90.5173,25.5085,115.4,90.1,25.3,51.9,44.0,31.8,29.8,16.0,25.2,36.6,60.7,39.3,63.4
735,2012,A10,276,Temple,5,64,114.086,98.5508,15.5352,113.0,96.2,16.8,53.2,48.6,34.3,33.4,17.9,19.4,31.3,68.6,31.4,68.7
736,2012,B12,275,Texas,11,64,113.26,96.748,16.5122,110.9,96.2,14.7,48.7,46.9,43.1,41.9,18.7,20.3,38.9,65.4,34.6,61.1
737,2012,BSth,274,UNC Asheville,16,64,109.605,104.64,4.96548,107.2,104.4,2.8,52.7,51.4,48.5,36.1,19.1,22.4,32.9,65.0,35.0,67.1
738,2012,MWC,273,UNLV,6,64,109.975,93.9097,16.0655,109.3,92.3,17.0,53.2,46.1,35.8,33.4,19.5,21.0,32.6,69.8,30.2,67.4
739,2012,SEC,272,Vanderbilt,5,32,114.775,94.4476,20.3275,113.9,92.7,21.2,54.0,46.6,39.6,29.1,19.8,19.2,32.1,68.0,32.0,67.9
740,2012,CAA,271,VCU,12,32,107.166,94.5327,12.6331,106.1,93.0,13.1,47.6,47.1,37.3,37.9,17.4,27.3,33.8,66.0,34.0,66.2
741,2012,AE,270,Vermont,16,64,104.447,100.224,4.2234,102.5,100.0,2.5,49.4,45.8,37.9,33.1,19.4,20.0,34.2,70.1,29.9,65.8
742,2012,ACC,269,Virginia,10,64,106.186,88.8224,17.3633,104.3,87.6,16.7,50.9,44.3,35.8,31.1,18.6,21.1,27.9,74.6,25.4,72.1
743,2012,BE,268,West Virginia,10,64,111.599,97.0738,14.5249,110.9,95.5,15.4,48.7,49.4,38.1,31.2,19.3,20.3,41.2,69.7,30.3,58.8
744,2012,SB,267,Western Kentucky,16,64,98.1875,101.022,-2.83435,96.5,99.6,-3.1,44.8,47.4,40.3,38.8,21.9,21.3,33.6,67.2,32.8,66.4
745,2012,MVC,266,Wichita St.,5,64,116.963,93.7271,23.2362,115.9,92.6,23.3,54.2,44.7,35.2,33.4,17.9,18.7,33.5,73.7,26.3,66.5
746,2012,B10,265,Wisconsin,4,16,111.961,88.662,23.2991,110.6,87.4,23.2,49.7,41.8,31.1,29.9,15.1,18.5,30.4,71.9,28.1,69.6
747,2012,A10,264,Xavier,10,16,107.588,95.9824,11.6059,106.3,94.7,11.6,49.6,45.3,40.8,36.4,18.6,18.6,31.6,69.9,30.1,68.4
748,2011,MAC,263,Akron,15,64,103.29,99.533,3.75741,101.4,98.6,2.8,49.9,46.5,31.9,38.2,17.7,20.5,28.5,67.0,33.0,71.5
749,2011,SWAC,262,Alabama St.,16,68,92.3675,105.437,-13.0699,90.1,105.6,-15.5,44.4,46.7,46.7,52.7,23.6,23.4,36.2,66.4,33.6,63.8
750,2011,P10,261,Arizona,5,8,115.936,97.0522,18.8834,115.7,95.7,20.0,54.4,48.4,44.1,36.3,18.9,18.7,33.3,71.0,29.0,66.7
751,2011,ASun,260,Belmont,13,64,112.236,93.268,18.9677,110.8,93.2,17.6,54.4,45.6,38.0,45.8,19.9,27.4,37.9,67.8,32.2,62.1
752,2011,AE,259,Boston University,16,64,102.907,103.292,-0.38517,101.7,103.4,-1.7,47.4,45.6,37.7,30.6,19.0,17.9,34.6,65.8,34.2,65.4
753,2011,Pat,258,Bucknell,14,64,105.356,97.7759,7.57974,103.9,96.7,7.2,51.2,45.0,34.3,35.8,17.1,18.0,26.0,71.2,28.8,74.0
754,2011,Horz,257,Butler,8,2,112.272,97.278,14.9935,111.6,96.5,15.1,51.0,48.8,38.4,39.5,17.1,19.1,32.4,72.6,27.4,67.6
755,2011,MWC,256,BYU,3,16,117.73,94.2638,23.4657,116.7,94.2,22.5,51.8,46.5,39.0,33.2,15.3,20.3,31.5,71.3,28.7,68.5
756,2011,BE,255,Cincinnati,6,32,109.822,90.218,19.6039,108.8,90.4,18.4,49.3,45.8,38.6,35.1,18.1,22.4,38.4,69.4,30.6,61.6
757,2011,ACC,254,Clemson,12,64,107.856,90.4152,17.4409,108.2,90.9,17.3,50.2,45.2,38.5,34.7,20.4,23.2,34.6,67.5,32.5,65.4
758,2011,BE,253,Connecticut,3,1,114.804,93.1006,21.703,113.8,93.9,19.9,48.1,45.3,34.3,27.4,17.5,18.1,39.5,65.3,34.7,60.5
759,2011,ACC,252,Duke,1,16,118.637,89.0891,29.5475,118.3,88.9,29.4,53.6,43.8,37.4,30.2,17.3,21.3,35.4,66.5,33.5,64.6
760,2011,SEC,251,Florida,2,8,114.555,95.0304,19.5245,113.3,94.1,19.2,51.7,47.6,35.9,26.6,19.1,19.3,38.4,70.1,29.9,61.6
761,2011,ACC,250,Florida St.,10,16,103.157,88.1874,14.9701,101.2,87.1,14.1,49.1,42.2,38.0,36.4,23.1,22.2,35.7,69.1,30.9,64.3
762,2011,CAA,249,George Mason,8,32,113.269,94.9599,18.3096,111.3,94.9,16.4,53.6,45.8,39.3,32.0,16.8,20.9,32.8,68.8,31.2,67.2
763,2011,BE,248,Georgetown,6,64,114.287,95.2916,18.9952,113.7,95.3,18.4,54.4,46.6,33.6,36.6,20.6,17.7,33.6,67.5,32.5,66.4
764,2011,SEC,247,Georgia,10,64,107.153,95.1889,11.9637,108.3,94.0,14.3,49.4,44.7,36.6,35.1,20.3,18.5,36.8,68.3,31.7,63.2
765,2011,WCC,246,Gonzaga,11,32,110.61,94.1013,16.5087,109.2,92.9,16.3,52.5,46.5,41.6,35.7,19.7,21.3,35.5,71.1,28.9,64.5
766,2011,MEAC,245,Hampton,16,64,93.9345,97.7279,-3.79341,93.0,97.2,-4.2,46.2,42.5,42.2,36.7,17.8,23.1,29.5,64.0,36.0,70.5
767,2011,B10,244,Illinois,9,32,112.305,92.727,19.5782,113.4,91.5,21.9,52.8,45.4,28.6,32.5,19.1,18.4,32.1,68.1,31.9,67.9
768,2011,MVC,243,Indiana St.,14,64,101.49,96.8677,4.62225,102.1,95.6,6.5,48.8,45.9,38.4,45.1,21.4,19.3,31.3,70.0,30.0,68.7
769,2011,B12,242,Kansas,1,8,119.505,90.8029,28.7018,120.0,89.4,30.6,57.7,44.7,40.6,32.8,19.1,20.3,36.5,72.0,28.0,63.5
770,2011,B12,241,Kansas St.,5,32,109.524,92.0845,17.4393,108.9,90.9,18.0,49.7,47.0,42.7,45.4,21.7,22.7,41.2,69.0,31.0,58.8
771,2011,SEC,240,Kentucky,4,4,117.76,92.4889,25.2715,118.4,92.2,26.2,52.4,44.0,37.1,30.7,15.9,18.3,35.2,69.2,30.8,64.8
772,2011,SB,239,Little Rock,16,68,100.167,104.657,-4.48952,99.3,104.6,-5.3,47.7,50.3,42.4,45.3,17.9,20.8,29.3,68.1,31.9,70.7
773,2011,NEC,238,LIU Brooklyn,15,64,108.912,103.533,5.37973,106.3,102.7,3.6,52.4,48.2,50.6,25.0,20.4,19.9,37.9,67.8,32.2,62.1
774,2011,BE,237,Louisville,4,64,111.247,88.3769,22.87,111.4,89.7,21.7,52.5,44.5,29.8,40.0,18.9,23.2,35.2,65.0,35.0,64.8
775,2011,BE,236,Marquette,11,16,115.623,97.4927,18.1301,115.3,97.2,18.1,51.4,50.0,44.7,29.2,17.5,20.5,36.2,67.1,32.9,63.8
776,2011,CUSA,235,Memphis,12,64,103.673,96.7112,6.96184,103.6,96.3,7.3,50.3,46.7,39.5,38.5,21.9,21.3,35.4,64.7,35.3,64.6
777,2011,B10,234,Michigan,8,32,110.77,95.3533,15.4164,109.9,94.2,15.7,51.9,48.9,27.9,29.7,16.3,18.6,25.0,70.6,29.4,75.0
778,2011,B10,233,Michigan St.,10,64,108.503,93.7079,14.7956,108.0,93.4,14.6,48.6,47.8,36.7,37.3,20.0,17.8,34.6,71.5,28.5,65.4
779,2011,B12,232,Missouri,11,64,112.932,96.3729,16.559,112.5,95.8,16.7,51.7,49.1,34.7,40.7,17.1,24.8,33.2,63.3,36.7,66.8
780,2011,OVC,231,Morehead St.,13,32,105.208,98.4152,6.79253,103.7,98.8,4.9,51.1,49.3,41.3,38.5,23.4,22.9,41.3,72.1,27.9,58.7
781,2011,ACC,230,North Carolina,2,8,110.652,89.1087,21.5431,110.2,89.1,21.1,49.2,46.1,37.9,24.8,18.7,19.6,37.2,70.2,29.8,62.8
782,2011,BSky,229,Northern Colorado,15,64,106.011,101.426,4.58447,104.8,101.1,3.7,50.2,48.8,44.4,44.6,21.8,20.5,35.8,71.4,28.6,64.2
783,2011,BE,228,Notre Dame,2,32,121.279,96.6246,24.6542,121.8,96.2,25.6,54.1,46.7,45.4,25.5,16.4,15.9,33.8,70.1,29.9,66.2
784,2011,Sum,227,Oakland,13,64,117.282,104.345,12.9371,115.6,103.1,12.5,56.1,49.4,40.0,30.8,18.8,16.6,36.3,68.3,31.7,63.7
